address,street,num,lat,lon,zone_k5_assigned,school_k5_assigned,walk_min_to_assigned,straight_line_to_assigned_mi,closest_school_by_straight_line,closest_straight_line_mi,margin_mi,is_mismatch,is_high_confidence_mismatch,dist_to_Brown_mi,dist_to_Kennedy_mi,dist_to_WestSomerville_mi,dist_to_WinterHill_mi,dist_to_Healey_mi,dist_to_Argenziano_mi,dist_to_EastSomerville_mi,dest_6_8_assigned,dest_6_8_closest_candidate,dest_6_8_closest_mi,dest_6_8_margin_mi,dest_6_8_is_mismatch
"199 Moreland Street, Somerville MA",Moreland Street,199,42.399485,-71.095398,Healey,Healey,6,0.1351,Healey,0.1351,0.0,False,False,0.9616,1.2415,1.651,0.5673,0.1351,1.4232,0.8659,,,,,
"1 Puritan Road, Somerville MA",Puritan Road,1,42.396118,-71.085954,Healey,Healey,16,0.4898,East Somerville,0.4449,0.0449,True,False,1.4339,1.5789,2.1805,0.7239,0.4898,1.3474,0.4449,,,,,
"34 Puritan Road, Somerville MA",Puritan Road,34,42.396344,-71.086857,Healey,Healey,15,0.4415,Healey,0.4415,0.0,False,False,1.3871,1.5397,2.1319,0.6897,0.4415,1.3397,0.4688,,,,,
"67 Puritan Road, Somerville MA",Puritan Road,67,42.397359,-71.087556,Healey,Healey,13,0.3984,Healey,0.3984,0.0,False,False,1.3498,1.5297,2.0765,0.6955,0.3984,1.3877,0.5456,,,,,
"100 Puritan Road, Somerville MA",Puritan Road,100,42.397466,-71.087818,Healey,Healey,13,0.3849,Healey,0.3849,0.0,False,False,1.3365,1.5199,2.0615,0.6888,0.3849,1.3891,0.5564,,,,,
"133 Puritan Road, Somerville MA",Puritan Road,133,42.397556,-71.088441,Healey,Healey,12,0.353,Healey,0.353,0.0,False,False,1.3048,1.4927,2.0293,0.6669,0.353,1.3825,0.5721,,,,,
"166 Puritan Road, Somerville MA",Puritan Road,166,42.398125,-71.088703,Healey,Healey,12,0.3422,Healey,0.3422,0.0,False,False,1.2925,1.4958,2.0053,0.6815,0.3422,1.4141,0.6137,,,,,
"199 Puritan Road, Somerville MA",Puritan Road,199,42.398202,-71.088733,Healey,Healey,11,0.3413,Healey,0.3413,0.0,False,False,1.2913,1.4966,2.0023,0.6838,0.3413,1.4185,0.6192,,,,,
"1 Putnam Road, Somerville MA",Putnam Road,1,42.396428,-71.085805,Healey,Healey,16,0.4935,East Somerville,0.4651,0.0284,True,False,1.4404,1.5926,2.181,0.7401,0.4935,1.3698,0.4651,,,,,
"26 Putnam Road, Somerville MA",Putnam Road,26,42.396868,-71.086391,Healey,Healey,15,0.4599,Healey,0.4599,0.0,False,False,1.4096,1.5738,2.1433,0.7279,0.4599,1.3827,0.4995,,,,,
"50 Putnam Road, Somerville MA",Putnam Road,50,42.397462,-71.087187,Healey,Healey,14,0.4171,Healey,0.4171,0.0,False,False,1.3687,1.5498,2.0924,0.715,0.4171,1.402,0.5479,,,,,
"74 Putnam Road, Somerville MA",Putnam Road,74,42.398,-71.087905,Healey,Healey,13,0.3818,Healey,0.3818,0.0,False,False,1.3329,1.5298,2.0468,0.7074,0.3818,1.4213,0.5931,,,,,
"99 Putnam Road, Somerville MA",Putnam Road,99,42.398424,-71.088436,Healey,Healey,12,0.3587,Healey,0.3587,0.0,False,False,1.3072,1.5167,2.0128,0.7053,0.3587,1.4383,0.629,,,,,
"1 River Road, Somerville MA",River Road,1,42.39707,-71.092862,Healey,Healey,6,0.1314,Healey,0.1314,0.0,False,False,1.0792,1.2724,1.8261,0.4807,0.1314,1.2813,0.6548,,,,,
"26 River Road, Somerville MA",River Road,26,42.397529,-71.092919,Healey,Healey,5,0.1246,Healey,0.1246,0.0,False,False,1.0763,1.2833,1.8127,0.504,0.1246,1.3115,0.6814,,,,,
"50 River Road, Somerville MA",River Road,50,42.398019,-71.093009,Healey,Healey,5,0.1246,Healey,0.1246,0.0,False,False,1.0727,1.2944,1.7975,0.529,0.1246,1.3435,0.7111,,,,,
"74 River Road, Somerville MA",River Road,74,42.398165,-71.093376,Healey,Healey,5,0.1103,Healey,0.1103,0.0,False,False,1.0545,1.2825,1.7765,0.5273,0.1103,1.3495,0.7304,,,,,
"99 River Road, Somerville MA",River Road,99,42.39785,-71.093442,Healey,Healey,5,0.1003,Healey,0.1003,0.0,False,False,1.0502,1.2694,1.7803,0.5071,0.1003,1.3275,0.7153,,,,,
"1 Sewall Street, Somerville MA",Sewall Street,1,42.392546,-71.090838,Healey,Healey,12,0.4145,East Somerville,0.3672,0.0473,True,False,1.2272,1.2784,2.047,0.4107,0.4145,1.0159,0.3672,,,,,
"26 Sewall Street, Somerville MA",Sewall Street,26,42.393119,-71.091601,Healey,Healey,11,0.3601,Healey,0.3601,0.0,False,False,1.1794,1.2477,1.9943,0.3807,0.3601,1.0382,0.4214,,,,,
"50 Sewall Street, Somerville MA",Sewall Street,50,42.393325,-71.091879,Healey,Healey,11,0.3405,Healey,0.3405,0.0,False,False,1.1622,1.2368,1.9753,0.3711,0.3405,1.0468,0.4411,,,,,
"74 Sewall Street, Somerville MA",Sewall Street,74,42.393527,-71.092172,Healey,Healey,10,0.3209,Healey,0.3209,0.0,False,False,1.1444,1.2254,1.9556,0.3617,0.3209,1.0552,0.4613,,,,,
"99 Sewall Street, Somerville MA",Sewall Street,99,42.393587,-71.092159,Healey,Healey,10,0.3176,Healey,0.3176,0.0,False,False,1.1441,1.2271,1.9544,0.3638,0.3176,1.0593,0.4631,,,,,
"1 Shore Drive, Somerville MA",Shore Drive,1,42.397802,-71.090098,Healey,Healey,10,0.2691,Healey,0.2691,0.0,False,False,1.2206,1.4217,1.9435,0.6138,0.2691,1.3689,0.6207,,,,,
"34 Shore Drive, Somerville MA",Shore Drive,34,42.397851,-71.089986,Healey,Healey,10,0.2751,Healey,0.2751,0.0,False,False,1.2264,1.4283,1.948,0.6202,0.2751,1.3739,0.6212,,,,,
"67 Shore Drive, Somerville MA",Shore Drive,67,42.398888,-71.088459,Healey,Healey,12,0.3644,Healey,0.3644,0.0,False,False,1.3083,1.5291,2.0033,0.7261,0.3644,1.4678,0.6599,,,,,
"100 Shore Drive, Somerville MA",Shore Drive,100,42.399083,-71.086767,Healey,Healey,14,0.4514,Healey,0.4514,0.0,False,False,1.3955,1.613,2.0838,0.7996,0.4514,1.5129,0.6536,,,,,
"133 Shore Drive, Somerville MA",Shore Drive,133,42.398453,-71.085627,Healey,Healey,16,0.5007,Healey,0.5007,0.0,False,False,1.4504,1.6491,2.1508,0.8194,0.5007,1.4981,0.6035,,,,,
"166 Shore Drive, Somerville MA",Shore Drive,166,42.397845,-71.084813,Healey,Healey,17,0.5386,Healey,0.5386,0.0,False,False,1.4902,1.6725,2.2016,0.8315,0.5386,1.48,0.5598,,,,,
"199 Shore Drive, Somerville MA",Shore Drive,199,42.398055,-71.084914,Healey,Healey,17,0.5342,Healey,0.5342,0.0,False,False,1.4855,1.6728,2.1929,0.8347,0.5342,1.4903,0.5743,,,,,
"1 Snow Terrace, Somerville MA",Snow Terrace,1,42.394772,-71.093479,Healey,Healey,7,0.2134,Healey,0.2134,0.0,False,False,1.0621,1.1848,1.8581,0.3459,0.2134,1.1195,0.566,,,,,
"26 Snow Terrace, Somerville MA",Snow Terrace,26,42.394594,-71.093306,Healey,Healey,8,0.2283,Healey,0.2283,0.0,False,False,1.0729,1.1894,1.8714,0.3456,0.2283,1.1097,0.5515,,,,,
"50 Snow Terrace, Somerville MA",Snow Terrace,50,42.394671,-71.093235,Healey,Healey,7,0.2253,Healey,0.2253,0.0,False,False,1.0755,1.1945,1.8724,0.3516,0.2253,1.1158,0.5519,,,,,
"74 Snow Terrace, Somerville MA",Snow Terrace,74,42.394747,-71.093164,Healey,Healey,7,0.2226,Healey,0.2226,0.0,False,False,1.0782,1.1995,1.8734,0.3576,0.2226,1.1218,0.5523,,,,,
"99 Snow Terrace, Somerville MA",Snow Terrace,99,42.394926,-71.093203,Healey,Healey,7,0.2109,Healey,0.2109,0.0,False,False,1.0743,1.2015,1.8665,0.3636,0.2109,1.1333,0.5616,,,,,
"1 Sydney Street, Somerville MA",Sydney Street,1,42.393975,-71.089088,Healey,Healey,12,0.4034,East Somerville,0.3675,0.0359,True,False,1.2923,1.3857,2.0849,0.5205,0.4034,1.1426,0.3675,,,,,
"26 Sydney Street, Somerville MA",Sydney Street,26,42.393975,-71.089088,Healey,Healey,12,0.4034,East Somerville,0.3675,0.0359,True,False,1.2923,1.3857,2.0849,0.5205,0.4034,1.1426,0.3675,,,,,
"50 Sydney Street, Somerville MA",Sydney Street,50,42.394509,-71.089803,Healey,Healey,11,0.3521,Healey,0.3521,0.0,False,False,1.2502,1.3593,2.0367,0.4992,0.3521,1.1614,0.419,,,,,
"74 Sydney Street, Somerville MA",Sydney Street,74,42.395063,-71.090054,Healey,Healey,10,0.3199,Healey,0.3199,0.0,False,False,1.2321,1.3575,2.01,0.5041,0.3199,1.1919,0.4572,,,,,
"99 Sydney Street, Somerville MA",Sydney Street,99,42.394999,-71.090556,Healey,Healey,10,0.3011,Healey,0.3011,0.0,False,False,1.2073,1.3317,1.9881,0.4794,0.3011,1.1786,0.4695,,,,,
"1 Taylor Street, Somerville MA",Taylor Street,1,42.394545,-71.089023,Healey,Healey,11,0.3835,Healey,0.3835,0.0,False,False,1.2891,1.3984,2.0724,0.5369,0.3835,1.1797,0.3977,,,,,
"26 Taylor Street, Somerville MA",Taylor Street,26,42.3945,-71.089128,Healey,Healey,11,0.3807,Healey,0.3807,0.0,False,False,1.2843,1.3925,2.0686,0.5308,0.3807,1.1747,0.3981,,,,,
"50 Taylor Street, Somerville MA",Taylor Street,50,42.394668,-71.088887,Healey,Healey,12,0.385,Healey,0.385,0.0,False,False,1.2948,1.4073,2.0755,0.5466,0.385,1.1903,0.4011,,,,,
"74 Taylor Street, Somerville MA",Taylor Street,74,42.39484,-71.088647,Healey,Healey,12,0.3897,Healey,0.3897,0.0,False,False,1.3053,1.4223,2.0823,0.5624,0.3897,1.2063,0.4051,,,,,
"1 Temple Road, Somerville MA",Temple Road,1,42.393042,-71.092596,Healey,Healey,11,0.3407,Winter Hill,0.3304,0.0103,True,False,1.1316,1.1969,1.9517,0.3304,0.3407,1.0166,0.4619,,,,,
"34 Temple Road, Somerville MA",Temple Road,34,42.397719,-71.085867,Healey,Healey,16,0.4846,Healey,0.4846,0.0,False,False,1.4363,1.6191,2.1521,0.7811,0.4846,1.4473,0.5541,,,,,
"67 Temple Road, Somerville MA",Temple Road,67,42.398074,-71.085892,Healey,Healey,16,0.4846,Healey,0.4846,0.0,False,False,1.4357,1.6268,2.1444,0.7935,0.4846,1.4686,0.5786,,,,,
"100 Temple Road, Somerville MA",Temple Road,100,42.398271,-71.085716,Healey,Healey,16,0.4947,Healey,0.4947,0.0,False,False,1.4452,1.6402,2.1495,0.8085,0.4947,1.4848,0.5913,,,,,
"133 Temple Road, Somerville MA",Temple Road,133,42.398306,-71.085579,Healey,Healey,16,0.5019,Healey,0.5019,0.0,False,False,1.4523,1.6475,2.1557,0.8157,0.5019,1.4901,0.5932,,,,,
"166 Temple Road, Somerville MA",Temple Road,166,42.398179,-71.085247,Healey,Healey,16,0.518,Healey,0.518,0.0,False,False,1.4689,1.66,2.1743,0.8249,0.518,1.49,0.5834,,,,,
"1 Temple Street, Somerville MA",Temple Street,1,42.393042,-71.092596,Healey,Healey,11,0.3407,Winter Hill,0.3304,0.0103,True,False,1.1316,1.1969,1.9517,0.3304,0.3407,1.0166,0.4619,,,,,
"34 Temple Street, Somerville MA",Temple Street,34,42.397719,-71.085867,Healey,Healey,16,0.4846,Healey,0.4846,0.0,False,False,1.4363,1.6191,2.1521,0.7811,0.4846,1.4473,0.5541,,,,,
"67 Temple Street, Somerville MA",Temple Street,67,42.394756,-71.091473,Healey,Healey,9,0.2758,Healey,0.2758,0.0,False,False,1.1634,1.2821,1.9518,0.4304,0.2758,1.147,0.4884,,,,,
"100 Temple Street, Somerville MA",Temple Street,100,42.39563,-71.090579,Healey,Healey,11,0.277,Healey,0.277,0.0,False,False,1.2012,1.3439,1.9705,0.5008,0.277,1.2191,0.5047,,,,,
"133 Temple Street, Somerville MA",Temple Street,133,42.395545,-71.090104,Healey,Healey,10,0.3012,Healey,0.3012,0.0,False,False,1.2258,1.3651,1.9952,0.5182,0.3012,1.222,0.4859,,,,,
"166 Temple Street, Somerville MA",Temple Street,166,42.395334,-71.089559,Healey,Healey,10,0.3326,Healey,0.3326,0.0,False,False,1.255,1.3872,2.0264,0.5352,0.3326,1.2188,0.4583,,,,,
"199 Temple Street, Somerville MA",Temple Street,199,42.395333,-71.089463,Healey,Healey,11,0.337,Healey,0.337,0.0,False,False,1.2599,1.3918,2.031,0.5395,0.337,1.2206,0.4557,,,,,
"1 Ten Hills Road, Somerville MA",Ten Hills Road,1,42.39459,-71.086252,Healey,Healey,15,0.5072,East Somerville,0.3438,0.1634,True,True,1.4287,1.5363,2.2023,0.6713,0.5072,1.2481,0.3438,,,,,
"34 Ten Hills Road, Somerville MA",Ten Hills Road,34,42.395524,-71.085895,Healey,Healey,16,0.5025,East Somerville,0.4038,0.0987,True,False,1.4398,1.5702,2.1968,0.7103,0.5025,1.313,0.4038,,,,,
"67 Ten Hills Road, Somerville MA",Ten Hills Road,67,42.396803,-71.085476,Healey,Healey,17,0.5068,East Somerville,0.4892,0.0176,True,False,1.4564,1.6166,2.1892,0.7668,0.5068,1.4006,0.4892,,,,,
"100 Ten Hills Road, Somerville MA",Ten Hills Road,100,42.397806,-71.086504,Healey,Healey,15,0.4523,Healey,0.4523,0.0,False,False,1.4039,1.5909,2.1192,0.7572,0.4523,1.4383,0.5644,,,,,
"133 Ten Hills Road, Somerville MA",Ten Hills Road,133,42.398962,-71.087433,Healey,Healey,13,0.4164,Healey,0.4164,0.0,False,False,1.3609,1.5786,2.0528,0.7683,0.4164,1.4919,0.6517,,,,,
"166 Ten Hills Road, Somerville MA",Ten Hills Road,166,42.398938,-71.087488,Healey,Healey,13,0.4133,Healey,0.4133,0.0,False,False,1.358,1.5754,2.0505,0.7651,0.4133,1.4893,0.6507,,,,,
"199 Ten Hills Road, Somerville MA",Ten Hills Road,199,42.398962,-71.087433,Healey,Healey,13,0.4164,Healey,0.4164,0.0,False,False,1.3609,1.5786,2.0528,0.7683,0.4164,1.4919,0.6517,,,,,
"1 Upland Park, Somerville MA",Upland Park,1,42.396488,-71.099756,Healey,Healey,7,0.2356,Healey,0.2356,0.0,False,False,0.7295,0.9423,1.5181,0.3367,0.2356,1.2075,0.8975,,,,,
"26 Upland Park, Somerville MA",Upland Park,26,42.396504,-71.099547,Healey,Healey,7,0.2251,Healey,0.2251,0.0,False,False,0.74,0.952,1.5272,0.3364,0.2251,1.2082,0.889,,,,,
"50 Upland Park, Somerville MA",Upland Park,50,42.396615,-71.099454,Healey,Healey,7,0.2183,Healey,0.2183,0.0,False,False,0.7442,0.9601,1.5281,0.3435,0.2183,1.2157,0.8891,,,,,
"74 Upland Park, Somerville MA",Upland Park,74,42.396727,-71.099361,Healey,Healey,7,0.2116,Healey,0.2116,0.0,False,False,0.7485,0.9681,1.5291,0.3508,0.2116,1.2233,0.8892,,,,,
"99 Upland Park, Somerville MA",Upland Park,99,42.396903,-71.099338,Healey,Healey,7,0.2075,Healey,0.2075,0.0,False,False,0.7492,0.9756,1.525,0.3628,0.2075,1.2354,0.8949,,,,,
"1 Wheatland Street, Somerville MA",Wheatland Street,1,42.391577,-71.090201,Healey,Healey,14,0.4883,East Somerville,0.3069,0.1814,True,True,1.2777,1.301,2.1072,0.4387,0.4883,0.9688,0.3069,,,,,
"34 Wheatland Street, Somerville MA",Wheatland Street,34,42.392297,-71.089869,Healey,Healey,13,0.4574,East Somerville,0.3163,0.1411,True,False,1.2795,1.3245,2.0989,0.4577,0.4574,1.0209,0.3163,,,,,
"67 Wheatland Street, Somerville MA",Wheatland Street,67,42.392936,-71.088423,Healey,Healey,14,0.4754,East Somerville,0.2903,0.1851,True,True,1.34,1.4045,2.1456,0.5366,0.4754,1.094,0.2903,,,,,
"100 Wheatland Street, Somerville MA",Wheatland Street,100,42.393869,-71.087725,Healey,Healey,14,0.4645,East Somerville,0.3236,0.1409,True,False,1.362,1.4519,2.1516,0.5851,0.4645,1.1677,0.3236,,,,,
"132 Wheatland Street, Somerville MA",Wheatland Street,132,42.393946,-71.087626,Healey,Healey,14,0.4659,East Somerville,0.3259,0.14,True,False,1.3661,1.458,2.1541,0.5914,0.4659,1.1748,0.3259,,,,,
"165 Wheatland Street, Somerville MA",Wheatland Street,165,42.393947,-71.087585,Healey,Healey,14,0.4676,East Somerville,0.3251,0.1425,True,False,1.3682,1.4601,2.156,0.5934,0.4676,1.1758,0.3251,,,,,
"198 Wheatland Street, Somerville MA",Wheatland Street,198,42.393946,-71.087626,Healey,Healey,14,0.4659,East Somerville,0.3259,0.14,True,False,1.3661,1.458,2.1541,0.5914,0.4659,1.1748,0.3259,,,,,
"1 Winter Hill Circle, Somerville MA",Winter Hill Circle,1,42.394158,-71.094755,Healey,Healey,10,0.235,Healey,0.235,0.0,False,False,1.0062,1.1098,1.8184,0.2686,0.235,1.0642,0.5959,,,,,
"26 Winter Hill Circle, Somerville MA",Winter Hill Circle,26,42.393648,-71.095055,Healey,Healey,9,0.2687,Winter Hill,0.2349,0.0338,True,False,0.9996,1.0852,1.8212,0.2349,0.2687,1.0268,0.5922,,,,,
"50 Winter Hill Circle, Somerville MA",Winter Hill Circle,50,42.393738,-71.094982,Healey,Healey,9,0.2627,Winter Hill,0.2416,0.0211,True,False,1.0017,1.0904,1.8216,0.2416,0.2627,1.0336,0.5918,,,,,
"74 Winter Hill Circle, Somerville MA",Winter Hill Circle,74,42.393828,-71.094909,Healey,Healey,9,0.2568,Winter Hill,0.2483,0.0085,True,False,1.0038,1.0957,1.8219,0.2483,0.2568,1.0404,0.5914,,,,,
"99 Winter Hill Circle, Somerville MA",Winter Hill Circle,99,42.394158,-71.094755,Healey,Healey,10,0.235,Healey,0.235,0.0,False,False,1.0062,1.1098,1.8184,0.2686,0.235,1.0642,0.5959,,,,,
"Beacon Street 1-235, Somerville MA 02143",Beacon Street 1-235,,42.379419,-71.081588,Argenziano,Argenziano,25,0.8725,East Somerville,0.7311,0.1414,True,False,2.065,1.8638,2.9428,1.2196,1.4352,0.8725,0.7311,,,,,
"Highland Avenue 6-146, Somerville MA 02143",Highland Avenue 6-146,,42.3846,-71.09279,Argenziano,Argenziano,15,0.4882,Argenziano,0.4882,0.0,False,False,1.3939,1.2064,2.2745,0.5765,0.903,0.4882,0.5439,,,,,
"Holden Green, Somerville MA 02143",Holden Green,,42.378683,-71.108229,Argenziano,Argenziano,13,0.4883,Argenziano,0.4883,0.0,False,False,1.3199,0.828,2.1147,1.0181,1.4584,0.4883,1.4224,,,,,
"McGrath Hwy 280-430 even, Somerville MA 02143",McGrath Hwy 280-430 even,,42.38038,-71.09,Argenziano,Argenziano,13,0.4524,Argenziano,0.4524,0.0,False,False,1.6936,1.4436,2.5763,0.8999,1.2161,0.4524,0.7008,,,,,
"Medford Street 8-252, Somerville MA 02143",Medford Street 8-252,,42.37365,-71.08749,Argenziano,Argenziano,19,0.6812,Argenziano,0.6812,0.0,False,False,2.1219,1.7971,3.0006,1.3721,1.6981,0.6812,1.1209,,,,,
"Oxford Street 146-148, Somerville MA 02143",Oxford Street 146-148,,42.38092,-71.098896,Argenziano,Argenziano,7,0.1311,Argenziano,0.1311,0.0,False,False,1.3697,1.0307,2.241,0.7426,1.1618,0.1311,0.946,,,,,
"Pitman Street 1-14, Somerville MA 02143",Pitman Street 1-14,,42.38092,-71.098896,Argenziano,Argenziano,7,0.1311,Argenziano,0.1311,0.0,False,False,1.3697,1.0307,2.241,0.7426,1.1618,0.1311,0.946,,,,,
"Rev Nazareno Properzi, Somerville MA 02143",Rev Nazareno Properzi,,42.37973,-71.107707,Argenziano,Argenziano,12,0.4636,Argenziano,0.4636,0.0,False,False,1.256,0.7774,2.0622,0.9418,1.3819,0.4636,1.3619,,,,,
"School Street 1-120, Somerville MA 02143",School Street 1-120,,42.379419,-71.081588,Argenziano,Argenziano,25,0.8725,East Somerville,0.7311,0.1414,True,False,2.065,1.8638,2.9428,1.2196,1.4352,0.8725,0.7311,,,,,
"Somerville Avenue 109-581, Somerville MA 02143",Somerville Avenue 109-581,,42.38092,-71.098896,Argenziano,Argenziano,7,0.1311,Argenziano,0.1311,0.0,False,False,1.3697,1.0307,2.241,0.7426,1.1618,0.1311,0.946,,,,,
"Summer Street 1-170, Somerville MA 02143",Summer Street 1-170,,42.379419,-71.081588,Argenziano,Argenziano,25,0.8725,East Somerville,0.7311,0.1414,True,False,2.065,1.8638,2.9428,1.2196,1.4352,0.8725,0.7311,,,,,
"Washington Street 150-End, Somerville MA 02143",Washington Street 150-End,,42.37985,-71.09072,Argenziano,Argenziano,13,0.4099,Argenziano,0.4099,0.0,False,False,1.6931,1.4271,2.5756,0.9146,1.2443,0.4099,0.749,,,,,
"1 Adrian Street, Somerville MA",Adrian Street,1,42.377177,-71.10008,Argenziano,Argenziano,6,0.1468,Argenziano,0.1468,0.0,False,False,1.5617,1.1546,2.4135,1.0033,1.4268,0.1468,1.1697,,,,,
"26 Adrian Street, Somerville MA",Adrian Street,26,42.377146,-71.098992,Argenziano,Argenziano,5,0.1312,Argenziano,0.1312,0.0,False,False,1.5896,1.1947,2.4467,1.0034,1.4206,0.1312,1.1349,,,,,
"50 Adrian Street, Somerville MA",Adrian Street,50,42.377156,-71.098949,Argenziano,Argenziano,5,0.1302,Argenziano,0.1302,0.0,False,False,1.5901,1.1957,2.4474,1.0027,1.4196,0.1302,1.133,,,,,
"74 Adrian Street, Somerville MA",Adrian Street,74,42.377296,-71.098384,Argenziano,Argenziano,4,0.1207,Argenziano,0.1207,0.0,False,False,1.5958,1.2096,2.4562,0.9932,1.4065,0.1207,1.1072,,,,,
"1 Aldersey Street, Somerville MA",Aldersey Street,1,42.383068,-71.09587,Argenziano,Argenziano,11,0.3136,Argenziano,0.3136,0.0,False,False,1.3506,1.0939,2.2326,0.6126,0.9996,0.3136,0.7324,,,,,
"26 Aldersey Street, Somerville MA",Aldersey Street,26,42.383168,-71.096167,Argenziano,Argenziano,12,0.3132,Argenziano,0.3132,0.0,False,False,1.3352,1.0773,2.2171,0.6024,0.9932,0.3132,0.74,,,,,
"50 Aldersey Street, Somerville MA",Aldersey Street,50,42.383335,-71.096603,Argenziano,Argenziano,12,0.3157,Argenziano,0.3157,0.0,False,False,1.3116,1.0522,2.1933,0.5865,0.9828,0.3157,0.7508,,,,,
"74 Aldersey Street, Somerville MA",Aldersey Street,74,42.383505,-71.097034,Argenziano,Argenziano,13,0.3203,Argenziano,0.3203,0.0,False,False,1.2881,1.0274,2.1696,0.5711,0.9728,0.3203,0.7619,,,,,
"1 Allen Court, Somerville MA",Allen Court,1,42.376897,-71.093295,Argenziano,Argenziano,11,0.3116,Argenziano,0.3116,0.0,False,False,1.7622,1.4254,2.6373,1.0584,1.4295,0.3116,0.9896,,,,,
"26 Allen Court, Somerville MA",Allen Court,26,42.382237,-71.106936,Argenziano,Argenziano,16,0.4764,Argenziano,0.4764,0.0,False,False,1.1017,0.6604,1.9305,0.7727,1.2106,0.4764,1.2467,,,,,
"50 Allen Court, Somerville MA",Allen Court,50,42.382268,-71.107052,Argenziano,Argenziano,16,0.4826,Argenziano,0.4826,0.0,False,False,1.0978,0.6549,1.9256,0.7741,1.2116,0.4826,1.2512,,,,,
"74 Allen Court, Somerville MA",Allen Court,74,42.382299,-71.107168,Argenziano,Argenziano,16,0.4888,Argenziano,0.4888,0.0,False,False,1.0938,0.6494,1.9207,0.7755,1.2127,0.4888,1.2557,,,,,
"1 Allen Street, Somerville MA",Allen Street,1,42.376897,-71.093295,Argenziano,Argenziano,11,0.3116,Argenziano,0.3116,0.0,False,False,1.7622,1.4254,2.6373,1.0584,1.4295,0.3116,0.9896,,,,,
"26 Allen Street, Somerville MA",Allen Street,26,42.377332,-71.093095,Argenziano,Argenziano,11,0.308,Argenziano,0.308,0.0,False,False,1.7445,1.4157,2.6209,1.0323,1.4003,0.308,0.9581,,,,,
"50 Allen Street, Somerville MA",Allen Street,50,42.376962,-71.093166,Argenziano,Argenziano,12,0.3154,Argenziano,0.3154,0.0,False,False,1.7626,1.428,2.6381,1.0559,1.4255,0.3154,0.9827,,,,,
"74 Allen Street, Somerville MA",Allen Street,74,42.378236,-71.092994,Argenziano,Argenziano,10,0.2951,Argenziano,0.2951,0.0,False,False,1.6987,1.3841,2.5772,0.9741,1.3386,0.2951,0.9002,,,,,
"1 Arnold Court, Somerville MA",Arnold Court,1,42.380035,-71.108297,Argenziano,Argenziano,13,0.496,Argenziano,0.496,0.0,False,False,1.2282,0.7441,2.0297,0.9386,1.3773,0.496,1.3775,,,,,
"26 Arnold Court, Somerville MA",Arnold Court,26,42.379858,-71.108235,Argenziano,Argenziano,13,0.4913,Argenziano,0.4913,0.0,False,False,1.2408,0.7563,2.042,0.9475,1.3866,0.4913,1.3807,,,,,
"50 Arnold Court, Somerville MA",Arnold Court,50,42.379912,-71.108142,Argenziano,Argenziano,13,0.4871,Argenziano,0.4871,0.0,False,False,1.2383,0.7554,2.0408,0.9419,1.3811,0.4871,1.3748,,,,,
"74 Arnold Court, Somerville MA",Arnold Court,74,42.379965,-71.108049,Argenziano,Argenziano,13,0.4828,Argenziano,0.4828,0.0,False,False,1.2359,0.7546,2.0398,0.9363,1.3756,0.4828,1.3688,,,,,
"1 Avon Street, Somerville MA",Avon Street,1,42.385082,-71.100114,Argenziano,Argenziano,15,0.4246,Argenziano,0.4246,0.0,False,False,1.1026,0.8408,1.9825,0.4599,0.8936,0.4246,0.8489,,,,,
"26 Avon Street, Somerville MA",Avon Street,26,42.385365,-71.10167,Argenziano,Argenziano,17,0.4637,Winter Hill,0.4595,0.0042,True,False,1.0377,0.7596,1.9148,0.4595,0.9001,0.4637,0.9163,,,,,
"50 Avon Street, Somerville MA",Avon Street,50,42.38562,-71.102428,Argenziano,Argenziano,18,0.494,Winter Hill,0.4571,0.0369,True,False,1.0004,0.7172,1.8761,0.4571,0.8985,0.494,0.9474,,,,,
"74 Avon Street, Somerville MA",Avon Street,74,42.386173,-71.103912,Argenziano,Argenziano,19,0.5613,Winter Hill,0.4607,0.1006,True,False,0.9256,0.6328,1.798,0.4607,0.8979,0.5613,1.0099,,,,,
"1 Beacon Place, Somerville MA",Beacon Place,1,42.374524,-71.101498,Argenziano,Argenziano,10,0.3431,Argenziano,0.3431,0.0,False,False,1.6984,1.2519,2.5305,1.1925,1.6201,0.3431,1.3561,,,,,
"34 Beacon Place, Somerville MA",Beacon Place,34,42.377393,-71.10521,Argenziano,Argenziano,10,0.3523,Argenziano,0.3523,0.0,False,False,1.447,0.9818,2.2647,1.0391,1.4794,0.3523,1.3496,,,,,
"67 Beacon Place, Somerville MA",Beacon Place,67,42.377829,-71.105062,Argenziano,Argenziano,11,0.3364,Argenziano,0.3364,0.0,False,False,1.4208,0.9607,2.242,1.0082,1.4485,0.3364,1.3249,,,,,
