address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"166 Perkins Street, Somerville MA",Perkins Street,166,EAST SOMERVILLE,1,199,42.385705,-71.082901,1,range_interpolation,166 Perkins St,,"Somerville, MA 02145",,166,Perkins St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn3a6s7e6j6nuuau9qskadej3m26,
"1 Pinckney Place, Somerville MA",Pinckney Place,1,EAST SOMERVILLE,1,99,42.383132,-71.081947,0.89,nearest_rooftop_match,7 Pinckney Pl,,"Somerville, MA 02145",,7,Pinckney Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnt4j9nlf7y9625sl4e9h3hjv7j8,building_centroid
"26 Pinckney Place, Somerville MA",Pinckney Place,26,EAST SOMERVILLE,1,99,42.383185,-71.082155,1,range_interpolation,26 Pinckney Pl,,"Somerville, MA 02145",,26,Pinckney Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt4j9nlf7y962579gsaa2ry8nnf,
"50 Pinckney Place, Somerville MA",Pinckney Place,50,EAST SOMERVILLE,1,99,42.383142,-71.082044,1,range_interpolation,50 Pinckney Pl,,"Somerville, MA 02145",,50,Pinckney Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt4j9nlf7y9625n6ylrhum8vlce,
"74 Pinckney Place, Somerville MA",Pinckney Place,74,EAST SOMERVILLE,1,99,42.383099,-71.081933,1,range_interpolation,74 Pinckney Pl,,"Somerville, MA 02145",,74,Pinckney Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnt4j9nlf7y9625ve8344bqn35af,
"1 Pinckney Street, Somerville MA",Pinckney Street,1,EAST SOMERVILLE,1,99,42.382476,-71.082191,0.89,nearest_rooftop_match,11 Pinckney St,,"Somerville, MA 02145",,11,Pinckney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwqxlnrymev8h5r54jnlfnk7t42,building_centroid
"26 Pinckney Street, Somerville MA",Pinckney Street,26,EAST SOMERVILLE,1,99,42.383158,-71.082581,1,rooftop,26 Pinckney St,,"Somerville, MA 02145",,26,Pinckney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwqxlnrymev8h5zyzhecee9rwy2,building_centroid
"50 Pinckney Street, Somerville MA",Pinckney Street,50,EAST SOMERVILLE,1,99,42.384213,-71.081822,1,rooftop,50 Pinckney St,,"Somerville, MA 02145",,50,Pinckney St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnwqxlnrymev8h544vpl2fspce44,building_centroid
"74 Pinckney Street, Somerville MA",Pinckney Street,74,EAST SOMERVILLE,1,99,42.384646,-71.081142,1,range_interpolation,74 Pinckney St,,"Somerville, MA 02145",,74,Pinckney St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnwqxlnrymev8h53p4bbexskn629,
"1 Remick Court, Somerville MA",Remick Court,1,EAST SOMERVILLE,1,99,42.386883,-71.083314,0.89,nearest_rooftop_match,6 Remick Ct,,"Somerville, MA 02145",,6,Remick Ct,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnatq7wujjr8vjcxmdjs52fdwy28,building_centroid
"26 Remick Court, Somerville MA",Remick Court,26,EAST SOMERVILLE,1,99,42.38675,-71.083639,1,range_interpolation,26 Remick Ct,,"Somerville, MA 02145",,26,Remick Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnatq7wujjr8vjchrmlv38bghtw3,
"50 Remick Court, Somerville MA",Remick Court,50,EAST SOMERVILLE,1,99,42.386708,-71.083538,1,range_interpolation,50 Remick Ct,,"Somerville, MA 02145",,50,Remick Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnatq7wujjr8vjc6622shayse824,
"74 Remick Court, Somerville MA",Remick Court,74,EAST SOMERVILLE,1,99,42.386666,-71.083437,1,range_interpolation,74 Remick Ct,,"Somerville, MA 02145",,74,Remick Ct,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnatq7wujjr8vjcspdwk9zdw2cl6,
"1 Rhode Island Avenue, Somerville MA",Rhode Island Avenue,1,EAST SOMERVILLE,1,99,42.389688,-71.083006,0.89,nearest_rooftop_match,11 Rhode Island Ave,,"Somerville, MA 02145",,11,Rhode Island Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqs5rwnc3pngy6ztuurbwqdqy56,building_centroid
"26 Rhode Island Avenue, Somerville MA",Rhode Island Avenue,26,EAST SOMERVILLE,1,99,42.389476,-71.083209,1,range_interpolation,26 Rhode Island Ave,,"Somerville, MA 02145",,26,Rhode Island Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqs5rwnc3pngy6f55tbruhztvef,
"50 Rhode Island Avenue, Somerville MA",Rhode Island Avenue,50,EAST SOMERVILLE,1,99,42.389645,-71.08304,1,range_interpolation,50 Rhode Island Ave,,"Somerville, MA 02145",,50,Rhode Island Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqs5rwnc3pngy68h4ayqutcxnge,
"74 Rhode Island Avenue, Somerville MA",Rhode Island Avenue,74,EAST SOMERVILLE,1,99,42.390042,-71.082926,1,range_interpolation,74 Rhode Island Ave,,"Somerville, MA 02145",,74,Rhode Island Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnqs5rwnc3pngy6ps4rfmkq6wvkc,
"1 Royce Place, Somerville MA",Royce Place,1,EAST SOMERVILLE,1,99,42.388259,-71.087023,1,rooftop,1 Royce Pl,,"Somerville, MA 02145",,1,Royce Pl,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnejmvb8ck4ds29sv9x4rfxclmbe,building_centroid
"26 Royce Place, Somerville MA",Royce Place,26,EAST SOMERVILLE,1,99,42.387903,-71.0873,1,range_interpolation,26 Royce Pl,,"Somerville, MA 02145",,26,Royce Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnejmvb8ck4ds29wsfwpyupp5ep6,
"50 Royce Place, Somerville MA",Royce Place,50,EAST SOMERVILLE,1,99,42.388014,-71.087218,1,range_interpolation,50 Royce Pl,,"Somerville, MA 02145",,50,Royce Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnejmvb8ck4ds29a2nbnsxkamt53,
"74 Royce Place, Somerville MA",Royce Place,74,EAST SOMERVILLE,1,99,42.388124,-71.087136,1,range_interpolation,74 Royce Pl,,"Somerville, MA 02145",,74,Royce Pl,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnejmvb8ck4ds29d8882w4k6lqyh,
"1 Rush Street, Somerville MA",Rush Street,1,EAST SOMERVILLE,1,99,42.387226,-71.085532,0.89,nearest_rooftop_match,11 Rush St,,"Somerville, MA 02145",,11,Rush St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngx9yzgam5xcf27ddepkbc93q99,building_centroid
"26 Rush Street, Somerville MA",Rush Street,26,EAST SOMERVILLE,1,99,42.386936,-71.085716,0.94,nearest_rooftop_match,28 Rush St,,"Somerville, MA 02145",,28,Rush St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngx9yzgam5xcf2cvv5fl2cx3yze,building_centroid
"50 Rush Street, Somerville MA",Rush Street,50,EAST SOMERVILLE,1,99,42.385131,-71.086969,0.89,nearest_rooftop_match,64 Rush St,,"Somerville, MA 02145",,64,Rush St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngx9yzgam5xcf22yutkzltk5vca,building_centroid
"74 Rush Street, Somerville MA",Rush Street,74,EAST SOMERVILLE,1,99,42.384748,-71.087259,1,rooftop,74 Rush St,,"Somerville, MA 02145",,74,Rush St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngx9yzgam5xcf28mv8h3d6nf3ra,building_centroid
"1 Sunnyside Avenue, Somerville MA",Sunnyside Avenue,1,EAST SOMERVILLE,1,99,42.388406,-71.091399,1,rooftop,1 Sunnyside Ave,,"Somerville, MA 02145",,1,Sunnyside Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhrb8b9vwmm7caq3v3nm33kqrn2,building_centroid
"26 Sunnyside Avenue, Somerville MA",Sunnyside Avenue,26,EAST SOMERVILLE,1,99,42.388393,-71.092222,1,range_interpolation,26 Sunnyside Ave,,"Somerville, MA 02145",,26,Sunnyside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhrb8b9vwmm7cap9nn65z3wkac3,
"50 Sunnyside Avenue, Somerville MA",Sunnyside Avenue,50,EAST SOMERVILLE,1,99,42.388297,-71.091933,1,range_interpolation,50 Sunnyside Ave,,"Somerville, MA 02145",,50,Sunnyside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhrb8b9vwmm7caf5b34ubwlurr6,
"74 Sunnyside Avenue, Somerville MA",Sunnyside Avenue,74,EAST SOMERVILLE,1,99,42.388198,-71.091643,1,range_interpolation,74 Sunnyside Ave,,"Somerville, MA 02145",,74,Sunnyside Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnhrb8b9vwmm7ca33mtxcqyme27c,
"1 Tufts Street, Somerville MA",Tufts Street,1,EAST SOMERVILLE,1,99,42.381563,-71.087856,0.89,nearest_rooftop_match,11 Tufts St,,"Somerville, MA 02145",,11,Tufts St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjlq56x2y7uxq93xb8qy56tqe45,building_centroid
"26 Tufts Street, Somerville MA",Tufts Street,26,EAST SOMERVILLE,1,99,42.38219,-71.088473,1,range_interpolation,26 Tufts St,,"Somerville, MA 02145",,26,Tufts St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnjlq56x2y7uxq9g7gtd9ncdeer6,
"50 Tufts Street, Somerville MA",Tufts Street,50,EAST SOMERVILLE,1,99,42.382172,-71.088894,1,rooftop,50 Tufts St,,"Somerville, MA 02145",,50,Tufts St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjlq56x2y7uxq998bc2gfwcg5a3,building_centroid
"74 Tufts Street, Somerville MA",Tufts Street,74,EAST SOMERVILLE,1,99,42.383214,-71.08945,1,range_interpolation,74 Tufts St,,"Somerville, MA 02145",,74,Tufts St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnjlq56x2y7uxq94qtbkqtpfr7s5,
"1 Vermont Avenue, Somerville MA",Vermont Avenue,1,EAST SOMERVILLE,1,99,42.3893,-71.082496,0.89,nearest_rooftop_match,11 Vermont Ave,,"Somerville, MA 02145",,11,Vermont Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfnkytm4l4a4g5grezv3zks6gb7,building_centroid
"26 Vermont Avenue, Somerville MA",Vermont Avenue,26,EAST SOMERVILLE,1,99,42.389101,-71.08271,1,range_interpolation,26 Vermont Ave,,"Somerville, MA 02145",,26,Vermont Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfnkytm4l4a4g5h24lqwgfhxpkg,
"50 Vermont Avenue, Somerville MA",Vermont Avenue,50,EAST SOMERVILLE,1,99,42.389223,-71.082602,1,range_interpolation,50 Vermont Ave,,"Somerville, MA 02145",,50,Vermont Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfnkytm4l4a4g5f74hy5burl6rd,
"74 Vermont Avenue, Somerville MA",Vermont Avenue,74,EAST SOMERVILLE,1,99,42.389346,-71.082494,1,range_interpolation,74 Vermont Ave,,"Somerville, MA 02145",,74,Vermont Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnfnkytm4l4a4g5a6qz7z9ckw5f6,
"1 Virginia Street, Somerville MA",Virginia Street,1,EAST SOMERVILLE,1,99,42.386291,-71.091042,1,rooftop,1 Virginia St,,"Somerville, MA 02145",,1,Virginia St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2kbn8jensjjg4y9l8fhwes6an5,building_centroid
"26 Virginia Street, Somerville MA",Virginia Street,26,EAST SOMERVILLE,1,99,42.386431,-71.092373,1,rooftop,26 Virginia St,,"Somerville, MA 02145",,26,Virginia St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn2kbn8jensjjg4mzuy6lzd6wjph,building_centroid
"50 Virginia Street, Somerville MA",Virginia Street,50,EAST SOMERVILLE,1,99,42.386489,-71.09167,1,range_interpolation,50 Virginia St,,"Somerville, MA 02145",,50,Virginia St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn2kbn8jensjjg4zf4y53pl4zun7,
"74 Virginia Street, Somerville MA",Virginia Street,74,EAST SOMERVILLE,1,99,42.386604,-71.092037,1,range_interpolation,74 Virginia St,,"Somerville, MA 02145",,74,Virginia St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn2kbn8jensjjg4pn9nkha4rj669,
"1 Washington Avenue, Somerville MA",Washington Avenue,1,EAST SOMERVILLE,1,99,42.382355,-71.08108,0.95,rooftop,1 Washington St,,"Somerville, MA 02143",,1,Washington St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnzahuzgwq8hu335xd5bxpe7n59a,building_centroid
"26 Washington Avenue, Somerville MA",Washington Avenue,26,EAST SOMERVILLE,1,99,42.381798,-71.084418,1,range_interpolation,26 Washington Ave,,"Somerville, MA 02143",,26,Washington Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8fufavxt9yy2dwqq2m2836uw8,
"50 Washington Avenue, Somerville MA",Washington Avenue,50,EAST SOMERVILLE,1,99,42.382006,-71.084419,1,range_interpolation,50 Washington Ave,,"Somerville, MA 02143",,50,Washington Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8fufavxt9yy2cvrleh6c2tr6d,
"74 Washington Avenue, Somerville MA",Washington Avenue,74,EAST SOMERVILLE,1,99,42.382213,-71.084419,1,range_interpolation,74 Washington Ave,,"Somerville, MA 02143",,74,Washington Ave,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnj8fufavxt9yy2hllzau7mewq3c,
"1 Webster Street, Somerville MA",Webster Street,1,EAST SOMERVILLE,1,99,42.385485,-71.083766,1,rooftop,1 Webster St,,"Somerville, MA 02145",,1,Webster St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn6kcg4kaqu98dbf6ww6urcy3ypb,building_centroid
"26 Webster Street, Somerville MA",Webster Street,26,EAST SOMERVILLE,1,99,42.385785,-71.084718,1,range_interpolation,26 Webster St,,"Somerville, MA 02145",,26,Webster St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn6kcg4kaqu98dbz2favcndm8t32,
"50 Webster Street, Somerville MA",Webster Street,50,EAST SOMERVILLE,1,99,42.385863,-71.084977,1,range_interpolation,50 Webster St,,"Somerville, MA 02145",,50,Webster St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn6kcg4kaqu98db3zmejqsxrkp67,
"74 Webster Street, Somerville MA",Webster Street,74,EAST SOMERVILLE,1,99,42.385941,-71.085236,1,range_interpolation,74 Webster St,,"Somerville, MA 02145",,74,Webster St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usn6kcg4kaqu98dbnyxmzkyhz4fxg,
"1 Wesley Street, Somerville MA",Wesley Street,1,EAST SOMERVILLE,1,99,42.386997,-71.091128,0.91,nearest_rooftop_match,5 Wesley St,,"Somerville, MA 02145",,5,Wesley St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrgzjr7nehhfj87egk9n64xcv7f,building_centroid
"26 Wesley Street, Somerville MA",Wesley Street,26,EAST SOMERVILLE,1,99,42.387969,-71.090928,1,rooftop,26 Wesley St,,"Somerville, MA 02145",,26,Wesley St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrgzjr7nehhfj8pal8c2sxkjkkh,building_centroid
"50 Wesley Street, Somerville MA",Wesley Street,50,EAST SOMERVILLE,1,99,42.387436,-71.090877,1,range_interpolation,50 Wesley St,,"Somerville, MA 02145",,50,Wesley St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnrgzjr7nehhfj843wp2r423qnbb,
"74 Wesley Street, Somerville MA",Wesley Street,74,EAST SOMERVILLE,1,99,42.387779,-71.09068,1,range_interpolation,74 Wesley St,,"Somerville, MA 02145",,74,Wesley St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnrgzjr7nehhfj8ze5pftkncrmtf,
"1 Wheeler Street, Somerville MA",Wheeler Street,1,EAST SOMERVILLE,1,99,42.384039,-71.08067,0.91,nearest_rooftop_match,2 Wheeler St,,"Somerville, MA 02145",,2,Wheeler St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnbyb8spgnqyxm337we7vul88cz6,building_centroid
"26 Wheeler Street, Somerville MA",Wheeler Street,26,EAST SOMERVILLE,1,99,42.38434,-71.080625,1,range_interpolation,26 Wheeler St,,"Somerville, MA 02145",,26,Wheeler St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnbyb8spgnqyxm3xz2vfhzwdvqac,
"50 Wheeler Street, Somerville MA",Wheeler Street,50,EAST SOMERVILLE,1,99,42.384436,-71.080863,1,range_interpolation,50 Wheeler St,,"Somerville, MA 02145",,50,Wheeler St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnbyb8spgnqyxm3rwdeqxuavwzv8,
"74 Wheeler Street, Somerville MA",Wheeler Street,74,EAST SOMERVILLE,1,99,42.384538,-71.081101,1,range_interpolation,74 Wheeler St,,"Somerville, MA 02145",,74,Wheeler St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnbyb8spgnqyxm3qvhuak483ny2d,
"1 Wigglesworth Street, Somerville MA",Wigglesworth Street,1,EAST SOMERVILLE,1,99,42.387283,-71.091664,0.91,nearest_rooftop_match,5 Wigglesworth St,,"Somerville, MA 02145",,5,Wigglesworth St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrg8u97mt538p5abuqjym7ved8h,building_centroid
"26 Wigglesworth Street, Somerville MA",Wigglesworth Street,26,EAST SOMERVILLE,1,99,42.388102,-71.091604,1,rooftop,26 Wigglesworth St,,"Somerville, MA 02145",,26,Wigglesworth St,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrg8u97mt538p5jeqs5gadew7k4,building_centroid
"50 Wigglesworth Street, Somerville MA",Wigglesworth Street,50,EAST SOMERVILLE,1,99,42.388574,-71.090912,1,range_interpolation,50 Wigglesworth St,,"Somerville, MA 02145",,50,Wigglesworth St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnrg8u97mt538p5f55rc78jpmr6g,
"74 Wigglesworth Street, Somerville MA",Wigglesworth Street,74,EAST SOMERVILLE,1,99,42.388737,-71.090815,1,range_interpolation,74 Wigglesworth St,,"Somerville, MA 02145",,74,Wigglesworth St,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnrg8u97mt538p5us8uhznb5xehc,
"1 Wisconsin Avenue, Somerville MA",Wisconsin Avenue,1,EAST SOMERVILLE,1,99,42.388405,-71.084154,0.89,nearest_rooftop_match,11 Wisconsin Ave,,"Somerville, MA 02145",,11,Wisconsin Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsuenm7s2zgwnemu9qlqk2vajb9,building_centroid
"26 Wisconsin Avenue, Somerville MA",Wisconsin Avenue,26,EAST SOMERVILLE,1,99,42.388948,-71.084174,1,rooftop,26 Wisconsin Ave,,"Somerville, MA 02145",,26,Wisconsin Ave,,,Somerville,MA,,Middlesex County,02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnsuenm7s2zgwnemflg6u3dcbua5,building_centroid
"50 Wisconsin Avenue, Somerville MA",Wisconsin Avenue,50,EAST SOMERVILLE,1,99,42.388664,-71.083946,1,range_interpolation,50 Wisconsin Ave,,"Somerville, MA 02145",,50,Wisconsin Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuenm7s2zgwnenx93vpdbksj3a,
"74 Wisconsin Avenue, Somerville MA",Wisconsin Avenue,74,EAST SOMERVILLE,1,99,42.388959,-71.083646,1,range_interpolation,74 Wisconsin Ave,,"Somerville, MA 02145",,74,Wisconsin Ave,,,Somerville,MA,,Middlesex County,02145,US,,TIGER/Line® from the US Census Bureau,gcod_usnsuenm7s2zgwneuts6f3w3w8r8b,
