address,street,num,school,range_low,range_high,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio Address Line 4","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State / Province","Geocodio Nation","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Building Name","Geocodio Source","Geocodio Stable Address Key","Geocodio Match Type"
"1 Lewis Street, Somerville MA","Lewis Street",1,ARGENZIANO,1,99,42.377631,-71.103331,0.94,nearest_rooftop_match,"3 Lewis St",,"Somerville, MA 02143",,3,"Lewis St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnuhlj7eyvplh2hzylzbt38xfyeb,building_centroid
"26 Lewis Street, Somerville MA","Lewis Street",26,ARGENZIANO,1,99,42.377641,-71.102501,1,range_interpolation,"26 Lewis St",,"Somerville, MA 02143",,26,"Lewis St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnuhlj7eyvplh2h85d4zfff2cx3f,
"50 Lewis Street, Somerville MA","Lewis Street",50,ARGENZIANO,1,99,42.377642,-71.102103,1,range_interpolation,"50 Lewis St",,"Somerville, MA 02143",,50,"Lewis St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnuhlj7eyvplh2huecqdhbn4klt5,
"74 Lewis Street, Somerville MA","Lewis Street",74,ARGENZIANO,1,99,42.377643,-71.101992,1,range_interpolation,"74 Lewis St",,"Somerville, MA 02143",,74,"Lewis St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnuhlj7eyvplh2hx4ze5abfhw2mc,
"1 Lincoln Parkway, Somerville MA","Lincoln Parkway",1,ARGENZIANO,1,99,42.386688,-71.081085,0.95,rooftop,"1 Lincoln St",,"Somerville, MA 02145",,1,"Lincoln St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp9hu8djskwtza8klusbkaqn46d,building_centroid
"26 Lincoln Parkway, Somerville MA","Lincoln Parkway",26,ARGENZIANO,1,99,42.377734,-71.098882,1,rooftop,"26 Lincoln Pkwy",,"Somerville, MA 02143",,26,"Lincoln Pkwy",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3b3vjpetwsvy9c6pqqbv4febn6,building_centroid
"50 Lincoln Parkway, Somerville MA","Lincoln Parkway",50,ARGENZIANO,1,99,42.378358,-71.098527,1,range_interpolation,"50 Lincoln Pkwy",,"Somerville, MA 02143",,50,"Lincoln Pkwy",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3b3vjpetwsvy9dat35y6wz6a5g,
"74 Lincoln Parkway, Somerville MA","Lincoln Parkway",74,ARGENZIANO,1,99,42.378181,-71.098596,1,range_interpolation,"74 Lincoln Pkwy",,"Somerville, MA 02143",,74,"Lincoln Pkwy",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3b3vjpetwsvy9tgtdu3r922q95,
"1 Linden Street, Somerville MA","Linden Street",1,ARGENZIANO,1,99,42.378373,-71.092697,1,rooftop,"1 Linden St",,"Somerville, MA 02143",,1,"Linden St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnptz69trdt5bnfwun3wnqj7fvp7,building_centroid
"26 Linden Street, Somerville MA","Linden Street",26,ARGENZIANO,1,99,42.377559,-71.092371,1,rooftop,"26 Linden St",,"Somerville, MA 02143",,26,"Linden St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnptz69trdt5bnfen97sps446rvc,building_centroid
"50 Linden Street, Somerville MA","Linden Street",50,ARGENZIANO,1,99,42.37767,-71.092421,1,range_interpolation,"50 Linden St",,"Somerville, MA 02143",,50,"Linden St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnptz69trdt5bnfcwtk5v3juv5n9,
"74 Linden Street, Somerville MA","Linden Street",74,ARGENZIANO,1,99,42.378097,-71.092423,1,range_interpolation,"74 Linden St",,"Somerville, MA 02143",,74,"Linden St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnptz69trdt5bnfdg8xh2p4ch5m8,
"1 Line Street, Somerville MA","Line Street",1,ARGENZIANO,1,198,42.375612,-71.100749,0.93,range_interpolation,"1 Leon St",,"Somerville, MA 02143",,1,"Leon St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnf5az4srbkk375ku56r25nnwcyf,
"34 Line Street, Somerville MA","Line Street",34,ARGENZIANO,1,198,42.377221,-71.106063,1,rooftop,"34 Line St",,"Somerville, MA 02143",,34,"Line St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnu2q7ksv43fsqf8e6rfu84gm777,building_centroid
"67 Line Street, Somerville MA","Line Street",67,ARGENZIANO,1,198,42.376263,-71.105124,1,range_interpolation,"67 Line St",,"Somerville, MA 02143",,67,"Line St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnu2q7ksv43fsqffnvxkdvr2fymh,
"100 Line Street, Somerville MA","Line Street",100,ARGENZIANO,1,198,42.375387,-71.104097,1,rooftop,"100 Line St",,"Somerville, MA 02143",,100,"Line St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnu2q7ksv43fsqf37fnyf86pand3,building_centroid
"132 Line Street, Somerville MA","Line Street",132,ARGENZIANO,1,198,42.374765,-71.103248,0.89,nearest_rooftop_match,"122 Line St",,"Somerville, MA 02143",,122,"Line St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnu2q7ksv43fsqfqx3n285tm93jb,building_centroid
"165 Line Street, Somerville MA","Line Street",165,ARGENZIANO,1,198,42.374844,-71.103532,1,range_interpolation,"165 Line St",,"Somerville, MA 02143",,165,"Line St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnu2q7ksv43fsqfqc7lpncjyrjhc,
"1 Loring Street, Somerville MA","Loring Street",1,ARGENZIANO,1,99,42.382802,-71.103854,1,rooftop,"1 Loring St",,"Somerville, MA 02143",,1,"Loring St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9rcx3kgkqphgfmlma9dbce3jyd,building_centroid
"26 Loring Street, Somerville MA","Loring Street",26,ARGENZIANO,1,99,42.383625,-71.103725,1,rooftop,"26 Loring St",,"Somerville, MA 02143",,26,"Loring St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9rcx3kgkqphgf8flcdzpddjc99,building_centroid
"50 Loring Street, Somerville MA","Loring Street",50,ARGENZIANO,1,99,42.383165,-71.103629,1,range_interpolation,"50 Loring St",,"Somerville, MA 02143",,50,"Loring St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rcx3kgkqphgfk7vshxzds6x3e,
"74 Loring Street, Somerville MA","Loring Street",74,ARGENZIANO,1,99,42.383442,-71.103423,1,range_interpolation,"74 Loring St",,"Somerville, MA 02143",,74,"Loring St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn9rcx3kgkqphgfeywmtb5r4g9cg,
"1 Magnus Avenue, Somerville MA","Magnus Avenue",1,ARGENZIANO,1,99,42.377781,-71.103498,1,range_interpolation,"1 Magnus Ave",,"Somerville, MA 02143",,1,"Magnus Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjumh6y54azh65b5l6tfugzjk48,
"26 Magnus Avenue, Somerville MA","Magnus Avenue",26,ARGENZIANO,1,99,42.378245,-71.103302,1,rooftop,"26 Magnus Ave",,"Somerville, MA 02143",,26,"Magnus Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjumh6y54azh65bezz59jyeawcf,building_centroid
"50 Magnus Avenue, Somerville MA","Magnus Avenue",50,ARGENZIANO,1,99,42.378378,-71.103335,1,range_interpolation,"50 Magnus Ave",,"Somerville, MA 02143",,50,"Magnus Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjumh6y54azh65weblngdup9ex5,
"74 Magnus Avenue, Somerville MA","Magnus Avenue",74,ARGENZIANO,1,99,42.378684,-71.103338,1,range_interpolation,"74 Magnus Ave",,"Somerville, MA 02143",,74,"Magnus Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjumh6y54azh65uv5mmd6mt4mua,
"1 Mansfield Street, Somerville MA","Mansfield Street",1,ARGENZIANO,1,99,42.378181,-71.09045,0.88,nearest_rooftop_match,"14 Mans Field St",,"Somerville, MA 02143",,14,"Mans Field St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfltjj97qmw3u7nvn9trgpa4kb2,building_centroid
"26 Mansfield Street, Somerville MA","Mansfield Street",26,ARGENZIANO,1,99,42.37849,-71.090548,1,rooftop,"26 Mans Field St",,"Somerville, MA 02143",,26,"Mans Field St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfltjj97qmw3u778ulfhnu5pp87,building_centroid
"50 Mansfield Street, Somerville MA","Mansfield Street",50,ARGENZIANO,1,99,42.379346,-71.090765,1,rooftop,"50 Mans Field St",,"Somerville, MA 02143",,50,"Mans Field St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfltjj97qmw3u79kcwx5q7ycbtd,building_centroid
"74 Mansfield Street, Somerville MA","Mansfield Street",74,ARGENZIANO,1,99,42.379356,-71.090407,1,range_interpolation,"74 Mans Field St",,"Somerville, MA 02143",,74,"Mans Field St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnfltjj97qmw3u7v4q5dr8d4hydd,
"1 Marion Street, Somerville MA","Marion Street",1,ARGENZIANO,1,199,42.376968,-71.099866,0.89,nearest_rooftop_match,"11 Marion St",,"Somerville, MA 02143",,11,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3tpe78dwblqhcpdp9mcg8z5ah5,building_centroid
"34 Marion Street, Somerville MA","Marion Street",34,ARGENZIANO,1,199,42.377187,-71.100533,1,rooftop,"34 Marion St",,"Somerville, MA 02143",,34,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3tpe78dwblqhcsrbwc6u56pb6f,building_centroid
"67 Marion Street, Somerville MA","Marion Street",67,ARGENZIANO,1,199,42.377427,-71.10195,1,rooftop,"67 Marion St",,"Somerville, MA 02143",,67,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3tpe78dwblqhcbxlq5hj8ws6aa,building_centroid
"100 Marion Street, Somerville MA","Marion Street",100,ARGENZIANO,1,199,42.377398,-71.102461,1,range_interpolation,"100 Marion St",,"Somerville, MA 02143",,100,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3tpe78dwblqhcekxrd8jst6uw4,
"133 Marion Street, Somerville MA","Marion Street",133,ARGENZIANO,1,199,42.377109,-71.102798,1,range_interpolation,"133 Marion St",,"Somerville, MA 02143",,133,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3tpe78dwblqhcagzy65avxhs6c,
"166 Marion Street, Somerville MA","Marion Street",166,ARGENZIANO,1,199,42.377405,-71.103159,1,range_interpolation,"166 Marion St",,"Somerville, MA 02143",,166,"Marion St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3tpe78dwblqhc8vlhgdqpygmq5,
"1 May Place, Somerville MA","May Place",1,ARGENZIANO,1,99,42.380118,-71.097776,1,rooftop,"1 May Pl",,"Somerville, MA 02143",,1,"May Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnxvkrkd6t3artchx282xv6nuw8e,building_centroid
"26 May Place, Somerville MA","May Place",26,ARGENZIANO,1,99,42.38027,-71.097586,1,range_interpolation,"26 May Pl",,"Somerville, MA 02143",,26,"May Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxvkrkd6t3artckc32w3rseprj9,
"50 May Place, Somerville MA","May Place",50,ARGENZIANO,1,99,42.38032,-71.09766,1,range_interpolation,"50 May Pl",,"Somerville, MA 02143",,50,"May Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxvkrkd6t3artczr82lhrhmqtmg,
"74 May Place, Somerville MA","May Place",74,ARGENZIANO,1,99,42.38037,-71.097733,1,range_interpolation,"74 May Pl",,"Somerville, MA 02143",,74,"May Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxvkrkd6t3artct7a5ppvjq64hc,
"1 Merriam Street, Somerville MA","Merriam Street",1,ARGENZIANO,1,198,42.377277,-71.091726,0.88,nearest_rooftop_match,"20 Merriam St",,"Somerville, MA 02143",,20,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyhz7nx3uc5l479l874xdkz52kb,building_centroid
"34 Merriam Street, Somerville MA","Merriam Street",34,ARGENZIANO,1,198,42.377584,-71.092004,1,rooftop,"34 Merriam St",,"Somerville, MA 02143",,34,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyhz7nx3uc5l476cf95b7hwxpcf,building_centroid
"67 Merriam Street, Somerville MA","Merriam Street",67,ARGENZIANO,1,198,42.378764,-71.091772,1,rooftop,"67 Merriam St",,"Somerville, MA 02143",,67,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyhz7nx3uc5l473zj3exstgux34,building_centroid
"100 Merriam Street, Somerville MA","Merriam Street",100,ARGENZIANO,1,198,42.379179,-71.091829,0.88,nearest_rooftop_match,"85 Merriam St",,"Somerville, MA 02143",,85,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyhz7nx3uc5l475swglu83qu35h,building_centroid
"132 Merriam Street, Somerville MA","Merriam Street",132,ARGENZIANO,1,198,42.379179,-71.091829,0.85,nearest_rooftop_match,"85 Merriam St",,"Somerville, MA 02143",,85,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyhz7nx3uc5l475swglu83qu35h,building_centroid
"165 Merriam Street, Somerville MA","Merriam Street",165,ARGENZIANO,1,198,42.377999,-71.091951,1,range_interpolation,"165 Merriam St",,"Somerville, MA 02143",,165,"Merriam St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnyhz7nx3uc5l47xhqt6n83kldxa,
"1 Milk Place, Somerville MA","Milk Place",1,ARGENZIANO,1,99,42.378696,-71.093668,1,range_interpolation,"1 Milk Pl",,"Somerville, MA 02143",,1,"Milk Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxaudh7mrydfa49wh77n5v3s8ha,
"26 Milk Place, Somerville MA","Milk Place",26,ARGENZIANO,1,99,42.378663,-71.093513,1,range_interpolation,"26 Milk Pl",,"Somerville, MA 02143",,26,"Milk Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxaudh7mrydfa49gcm49qqrtdb7,
"50 Milk Place, Somerville MA","Milk Place",50,ARGENZIANO,1,99,42.378707,-71.093487,1,range_interpolation,"50 Milk Pl",,"Somerville, MA 02143",,50,"Milk Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxaudh7mrydfa43kfea3cjf3l7e,
"74 Milk Place, Somerville MA","Milk Place",74,ARGENZIANO,1,99,42.378751,-71.09346,1,range_interpolation,"74 Milk Pl",,"Somerville, MA 02143",,74,"Milk Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnxaudh7mrydfa4vkyu2zrpyy4ra,
"1 Mondamin Court, Somerville MA","Mondamin Court",1,ARGENZIANO,1,99,42.381643,-71.109227,0.89,nearest_rooftop_match,"13 Mondamin Ct",,"Somerville, MA 02143",,13,"Mondamin Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjnz2nxujgqqa3qrwz7clh72u63,building_centroid
"26 Mondamin Court, Somerville MA","Mondamin Court",26,ARGENZIANO,1,99,42.381801,-71.109817,1,rooftop,"26 Mondamin Ct",,"Somerville, MA 02143",,26,"Mondamin Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnjnz2nxujgqqa37rkt4s2qqxywe,building_centroid
"50 Mondamin Court, Somerville MA","Mondamin Court",50,ARGENZIANO,1,99,42.381691,-71.109178,1,range_interpolation,"50 Mondamin Ct",,"Somerville, MA 02143",,50,"Mondamin Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjnz2nxujgqqa3br5wqs6dpbdq9,
"74 Mondamin Court, Somerville MA","Mondamin Court",74,ARGENZIANO,1,99,42.381836,-71.109349,1,range_interpolation,"74 Mondamin Ct",,"Somerville, MA 02143",,74,"Mondamin Ct",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnjnz2nxujgqqa3lwx968ygstvq9,
"1 Monmouth Street, Somerville MA","Monmouth Street",1,ARGENZIANO,1,99,42.385461,-71.105761,0.94,nearest_rooftop_match,"3 Monmouth St",,"Somerville, MA 02143",,3,"Monmouth St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkex3dkncduec2uzvjnra8vcxmh,building_centroid
"26 Monmouth Street, Somerville MA","Monmouth Street",26,ARGENZIANO,1,99,42.385553,-71.106813,1,rooftop,"26 Monmouth St",,"Somerville, MA 02143",,26,"Monmouth St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkex3dkncduec2w9ra3tezdycd5,building_centroid
"50 Monmouth Street, Somerville MA","Monmouth Street",50,ARGENZIANO,1,99,42.385698,-71.106402,1,range_interpolation,"50 Monmouth St",,"Somerville, MA 02143",,50,"Monmouth St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnkex3dkncduec2ttr97yzxt9lqg,
"74 Monmouth Street, Somerville MA","Monmouth Street",74,ARGENZIANO,1,99,42.385834,-71.106813,1,range_interpolation,"74 Monmouth St",,"Somerville, MA 02143",,74,"Monmouth St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnkex3dkncduec27tmery75y2xcf,
"1 Morgan Street, Somerville MA","Morgan Street",1,ARGENZIANO,1,99,42.380496,-71.109095,1,range_interpolation,"1 Morgan St",,"Somerville, MA 02143",,1,"Morgan St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwqxv8qggs2l24xtg5y9scmup3d,
"26 Morgan Street, Somerville MA","Morgan Street",26,ARGENZIANO,1,99,42.380565,-71.10872,1,range_interpolation,"26 Morgan St",,"Somerville, MA 02143",,26,"Morgan St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwqxv8qggs2l24dne86x6emzyxb,
"50 Morgan Street, Somerville MA","Morgan Street",50,ARGENZIANO,1,99,42.380758,-71.108427,1,range_interpolation,"50 Morgan St",,"Somerville, MA 02143",,50,"Morgan St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwqxv8qggs2l24rtvdk6b8k6qwf,
"74 Morgan Street, Somerville MA","Morgan Street",74,ARGENZIANO,1,99,42.380851,-71.108261,1,range_interpolation,"74 Morgan St",,"Somerville, MA 02143",,74,"Morgan St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnwqxv8qggs2l2456hftdmgv6c4d,
"1 Munroe Street, Somerville MA","Munroe Street",1,ARGENZIANO,1,199,42.381061,-71.091205,1,rooftop,"1 Munroe St",,"Somerville, MA 02143",,1,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usndbp6vlhsnvtlf4f6v95dgw2eg7,building_centroid
"34 Munroe Street, Somerville MA","Munroe Street",34,ARGENZIANO,1,199,42.381228,-71.092589,1,range_interpolation,"34 Munroe St",,"Somerville, MA 02143",,34,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usndbp6vlhsnvtlf2r666vhnkyw7f,
"67 Munroe Street, Somerville MA","Munroe Street",67,ARGENZIANO,1,199,42.382205,-71.094234,1,range_interpolation,"67 Munroe St",,"Somerville, MA 02143",,67,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usndbp6vlhsnvtlfy3fbm977npgra,
"100 Munroe Street, Somerville MA","Munroe Street",100,ARGENZIANO,1,199,42.382546,-71.09422,1,range_interpolation,"100 Munroe St",,"Somerville, MA 02143",,100,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usndbp6vlhsnvtlfwsftftghjww37,
"133 Munroe Street, Somerville MA","Munroe Street",133,ARGENZIANO,1,199,42.383209,-71.095219,0.87,nearest_rooftop_match,"101 Munroe St",,"Somerville, MA 02143",,101,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usndbp6vlhsnvtlfvsxl6uhdtp9u6,building_centroid
"166 Munroe Street, Somerville MA","Munroe Street",166,ARGENZIANO,1,199,42.383041,-71.095044,1,range_interpolation,"166 Munroe St",,"Somerville, MA 02143",,166,"Munroe St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usndbp6vlhsnvtlfgfwtysr3b6ezh,
"1 Nevada Avenue, Somerville MA","Nevada Avenue",1,ARGENZIANO,1,99,42.380266,-71.105882,1,range_interpolation,"1 Nevada Ave",,"Somerville, MA 02143",,1,"Nevada Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6w66mcqmcrw3aemax232hywjyd,
"26 Nevada Avenue, Somerville MA","Nevada Avenue",26,ARGENZIANO,1,99,42.380178,-71.1056,1,range_interpolation,"26 Nevada Ave",,"Somerville, MA 02143",,26,"Nevada Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6w66mcqmcrw3acx3ybsyzjdmhh,
"50 Nevada Avenue, Somerville MA","Nevada Avenue",50,ARGENZIANO,1,99,42.380236,-71.105351,1,range_interpolation,"50 Nevada Ave",,"Somerville, MA 02143",,50,"Nevada Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6w66mcqmcrw3axuwxawu4lbtz2,
"74 Nevada Avenue, Somerville MA","Nevada Avenue",74,ARGENZIANO,1,99,42.380294,-71.105103,1,range_interpolation,"74 Nevada Ave",,"Somerville, MA 02143",,74,"Nevada Ave",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usn6w66mcqmcrw3atgjnfaru37f58,
"1 Newton Place, Somerville MA","Newton Place",1,ARGENZIANO,1,99,42.377374,-71.096209,1,rooftop,"1 Newton Pl",,"Somerville, MA 02143",,1,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngycmt3k5g77c3ya78prfsdqnaf,building_centroid
"26 Newton Place, Somerville MA","Newton Place",26,ARGENZIANO,1,99,42.377621,-71.095788,1,range_interpolation,"26 Newton Pl",,"Somerville, MA 02143",,26,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usngycmt3k5g77c3algd2pljjax44,
"50 Newton Place, Somerville MA","Newton Place",50,ARGENZIANO,1,99,42.377673,-71.095903,1,range_interpolation,"50 Newton Pl",,"Somerville, MA 02143",,50,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usngycmt3k5g77c3259hmempvt3v4,
"74 Newton Place, Somerville MA","Newton Place",74,ARGENZIANO,1,99,42.377725,-71.096018,1,range_interpolation,"74 Newton Pl",,"Somerville, MA 02143",,74,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usngycmt3k5g77c3dgda6jmllm6ba,
"1 Newton Street, Somerville MA","Newton Street",1,ARGENZIANO,1,99,42.377872,-71.095868,1,range_interpolation,"1 Newton St",,"Somerville, MA 02143",,1,"Newton St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnrr32qymbzn5scm36cjwu3ytbd9,
"26 Newton Street, Somerville MA","Newton Street",26,ARGENZIANO,1,99,42.377621,-71.095788,0.95,range_interpolation,"26 Newton Pl",,"Somerville, MA 02143",,26,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usngycmt3k5g77c3algd2pljjax44,
"50 Newton Street, Somerville MA","Newton Street",50,ARGENZIANO,1,99,42.377673,-71.095903,0.95,range_interpolation,"50 Newton Pl",,"Somerville, MA 02143",,50,"Newton Pl",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usngycmt3k5g77c3259hmempvt3v4,
